"","Against","Team","IDGAME","Phase","Player","MIN","PTS","F2M","F2A","F2GP","F3M","F3A","F3GP","FTM","FTA","FTP","OR","DR","TR","AS","ST","TO","BLK","BLKR","PF","RF","PIR","HA","results","Team_PTS","Team_F2A","Team_F3A","Team_FTA","Team_F2M","Team_F3M","Team_FTM","Team_AS","Team_OR","Team_DR","Team_TR","Team_ST","Team_TO","Team_BLK","Team_PF","Team_PIR","Team_opp_PTS","Team_opp_F2A","Team_opp_F3A","Team_opp_FTA","Team_opp_F2M","Team_opp_F3M","Team_opp_FTM","Team_opp_AS","Team_opp_OR","Team_opp_DR","Team_opp_TR","Team_opp_ST","Team_opp_TO","Team_opp_BLK","Team_opp_PF","Team_opp_PIR","Points_per_shoot","Possesions","Offensive_rating","PIE","Assists_Ratio","As_To_ratio","EFG","FT_ratio","Game_score","True_shooting","Turnover_ratio","Usage","OR_percent","Season"
"890","BAR","RMB","5-5","Regular Season","Dzanan  Musa",19,4,1,3,33.3,0,2,0,2,3,66.7,0,1,1,4,0,2,0,0,1,1,2,"H","W",65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,0.5,8,50,0.02,50,2,20,0.6,1.2,31.6,25,3.8,0,"2023-2024"
"891","BAR","RMB","5-5","Regular Season","Rudy  Fernandez",19,0,0,0,NA,0,5,0,0,0,NA,0,4,4,0,1,0,0,0,0,0,0,"H","W",65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,0,4.8,0,0,0,NA,0,0,-1.3,0,0,2.3,0,"2023-2024"
"892","BAR","RMB","5-5","Regular Season","Mario  Hezonja",21,7,1,4,25,1,4,25,2,2,100,2,8,10,0,0,1,0,0,3,1,8,"H","W",65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,0.7,7.6,92.1,0.1,0,0,31.2,0.25,3.8,39.4,13.16,4.1,6.7,"2023-2024"
"893","BAR","RMB","5-5","Regular Season","Sergio  Rodriguez",17,4,2,7,28.6,0,1,0,0,0,NA,0,1,1,5,0,1,0,1,3,0,-1,"H","W",65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,0.5,8.6,46.5,0,58.1,5,25,0,0.8,25,11.63,4.6,0,"2023-2024"
"894","BAR","RMB","5-5","Regular Season","Vincent  Poirier",20,14,7,8,87.5,0,0,NA,0,2,0,6,1,7,0,1,1,1,0,3,2,18,"H","W",65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,1.4,3.7,378.4,0.2,0,0,87.5,0.25,14.4,78.8,27.03,4.3,20,"2023-2024"
"895","BAR","RMB","5-5","Regular Season","Sergio  Llull",21,2,0,3,0,0,3,0,2,2,100,0,1,1,1,0,2,0,0,2,2,-4,"H","W",65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,0.25,8.5,23.5,-0.1,11.8,0.5,0,0.33,-4,14.5,23.53,3.7,0,"2023-2024"
"896","BAR","RMB","5-5","Regular Season","Eli  Ndiaye",8,0,0,1,0,0,0,NA,0,0,NA,3,0,3,0,1,0,0,0,3,0,0,"H","W",65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,65,44,22,24,22,2,15,17,15,27,42,5,15,1,25,58,0,-1.9,0,-0.02,0,NA,0,0,1.2,0,0,1.1,10,"2023-2024"
"897","RMB","BAR","5-5","Regular Season","Oscar  da Silva",18,3,0,1,0,1,2,50,0,0,NA,0,1,1,1,1,1,0,0,1,0,2,"A","L",64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,1,3.8,78.9,0.03,26.3,1,50,0,1.9,50,26.32,2.1,0,"2023-2024"
"898","RMB","BAR","5-5","Regular Season","Jan  Vesely",24,12,6,9,66.7,0,0,NA,0,0,NA,5,5,10,1,0,0,0,0,2,0,18,"A","L",64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,1.33,3.8,315.8,0.21,26.3,Inf,66.7,0,13,66.7,0,3.5,19.2,"2023-2024"
"899","RMB","BAR","5-5","Regular Season","Nikola  Kalinic",29,7,3,6,50,0,2,0,1,2,50,2,2,4,2,2,2,0,0,3,4,8,"A","L",64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,0.7,8.5,82.4,0.04,23.5,1,37.5,0.25,4.4,39.4,23.53,3.5,7.7,"2023-2024"
"900","RMB","BAR","5-5","Regular Season","Tomas  Satoransky",26,10,2,5,40,1,3,33.3,3,6,50,0,7,7,3,2,3,0,0,5,6,12,"A","L",64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,0.71,13.1,76.3,0.08,22.9,1,43.8,0.75,5.6,47,22.9,4.9,0,"2023-2024"
"901","RMB","BAR","5-5","Regular Season","Alejandro  Abrines",27,11,0,3,0,3,7,42.9,2,2,100,1,3,4,1,3,1,1,0,2,4,14,"A","L",64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,0.92,10.4,105.8,0.12,9.6,1,45,0.2,9.4,50.6,9.62,4.1,3.8,"2023-2024"
"902","RMB","BAR","5-5","Regular Season","Dario  Brizuela",13,2,1,2,50,0,1,0,0,0,NA,0,1,1,0,0,1,0,0,3,2,-1,"A","L",64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,0.67,3.8,52.6,-0.04,0,0,33.3,0,-1.6,33.3,26.32,2.9,0,"2023-2024"
"903","RMB","BAR","5-5","Regular Season","Willy  Hernangomez",16,13,5,9,55.6,0,1,0,3,6,50,0,4,4,0,0,1,0,1,2,5,10,"A","L",64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,0.81,13.1,99.2,0.08,0,0,50,0.6,6.2,51.4,7.63,8,0,"2023-2024"
"904","RMB","BAR","5-5","Regular Season","Jabari  Parker",10,0,0,1,0,0,2,0,0,0,NA,1,1,2,0,0,1,0,0,1,1,-2,"A","L",64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,0,2.9,0,-0.05,0,0,0,0,-2.5,0,34.48,3.8,3.8,"2023-2024"
"905","RMB","BAR","5-5","Regular Season","James  Nnaji",0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"A","L",64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,"2023-2024"
"906","RMB","BAR","5-5","Regular Season","Rokas  Jokubaitis",22,6,3,8,37.5,0,1,0,0,0,NA,2,3,5,4,0,2,1,0,2,1,7,"A","L",64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,0.67,8.6,69.8,0.06,46.5,2,33.3,0,3.9,33.3,23.26,4.7,7.7,"2023-2024"
"907","RMB","BAR","5-5","Regular Season","Joel  Parra",14,0,0,1,0,0,1,0,0,0,NA,2,0,2,0,0,1,0,0,1,1,-1,"A","L",64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,64,45,20,16,20,5,9,12,13,27,40,8,13,2,22,67,0,1,0,-0.04,0,0,0,0,-1.4,0,100,2,7.7,"2023-2024"
"908","BAY","FEN","5-6","Regular Season","Johnathan  Motley",20,9,4,9,44.4,0,0,NA,1,2,50,4,2,6,0,1,3,0,1,3,3,6,"A","W",76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,0.82,8.5,105.9,0.02,0,0,44.4,0.22,4.1,45.5,35.29,5.8,12.5,"2023-2024"
"909","BAY","FEN","5-6","Regular Season","Nigel  Hayes-Davis",32,9,2,6,33.3,1,5,20,2,2,100,2,4,6,2,1,0,0,1,3,4,10,"A","W",76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,0.69,9.5,94.7,0.06,21.1,Inf,31.8,0.18,6.3,37.9,0,3.3,6.2,"2023-2024"
"910","BAY","FEN","5-6","Regular Season","Dyshawn  Pierre",21,6,2,4,50,0,1,0,2,2,100,3,3,6,0,1,1,0,0,1,1,9,"A","W",76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,0.86,3.7,162.2,0.06,0,0,40,0.4,5.9,51,27.03,2.9,9.4,"2023-2024"
"911","BAY","FEN","5-6","Regular Season","Marko  Guduric",29,14,3,6,50,1,4,25,5,5,100,1,5,6,1,1,2,0,1,4,6,15,"A","W",76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,0.93,12.7,110.2,0.1,7.9,0.5,45,0.5,8.9,57.4,15.75,4.4,3.1,"2023-2024"
"912","BAY","FEN","5-6","Regular Season","Nick  Calathes",19,4,2,6,33.3,0,2,0,0,0,NA,0,2,2,0,0,2,2,0,1,1,0,"A","W",76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,0.5,9.6,41.7,-0.02,0,0,25,0,-1.2,25,20.83,4.7,0,"2023-2024"
"913","BAY","FEN","5-6","Regular Season","Scottie  Wilbekin",24,17,2,4,50,4,7,57.1,1,1,100,2,3,5,5,0,1,0,0,1,3,23,"A","W",76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,1.42,10,170,0.19,50,5,72.7,0.09,16.1,74.3,10,4.7,6.2,"2023-2024"
"914","BAY","FEN","5-6","Regular Season","Georgios  Papagiannis",20,8,4,6,66.7,0,0,NA,0,0,NA,3,2,5,2,1,0,2,0,5,0,11,"A","W",76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,1.33,2.9,275.9,0.09,69,Inf,66.7,0,9.9,66.7,0,2.7,9.4,"2023-2024"
"915","BAY","FEN","5-6","Regular Season","Tarik  Biberovic",10,0,0,0,NA,0,0,NA,0,0,NA,1,1,2,0,0,0,0,0,0,0,2,"A","W",76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,NA,-1,0,0.01,0,NA,NA,NA,1,NA,0,0,3.1,"2023-2024"
"916","BAY","FEN","5-6","Regular Season","Tyler  Dorsey",16,5,1,3,33.3,0,4,0,3,4,75,0,3,3,0,0,1,0,1,1,2,0,"A","W",76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,0.45,9.4,53.2,-0.01,0,0,14.3,0.57,-0.4,28.5,10.64,5.5,0,"2023-2024"
"917","BAY","FEN","5-6","Regular Season","Nathan  Sestina",9,4,0,0,NA,1,4,25,1,2,50,0,2,2,0,0,0,0,0,2,1,1,"A","W",76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,76,44,27,18,20,7,15,10,16,27,43,5,10,4,21,77,0.67,4.7,85.1,0,0,NA,37.5,0.5,1,41,0,4.9,0,"2023-2024"
"918","FEN","BAY","5-6","Regular Season","Isaac  Bonga",27,8,4,5,80,0,3,0,0,0,NA,1,6,7,4,1,2,0,0,5,6,15,"H","L",67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,1,8.6,93,0.11,46.5,2,50,0,6.3,50,23.26,3.5,4.5,"2023-2024"
"919","FEN","BAY","5-6","Regular Season","Leandro  Bolmaro",20,6,3,6,50,0,2,0,0,1,0,0,1,1,1,2,2,0,0,4,1,-1,"H","L",67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,0.67,10,60,-0.03,10,0.5,37.5,0.12,0.6,35.5,20,5,0,"2023-2024"
"920","FEN","BAY","5-6","Regular Season","Andreas  Obst",18,9,1,2,50,2,7,28.6,1,2,50,0,3,3,1,0,0,0,1,2,2,5,"H","L",67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,0.82,9.5,94.7,0.05,10.5,Inf,44.4,0.22,4.3,45.5,0,5.2,0,"2023-2024"
"921","FEN","BAY","5-6","Regular Season","Serge  Ibaka",20,9,4,5,80,0,1,0,1,1,100,3,4,7,0,0,1,3,0,3,2,15,"H","L",67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,1.29,4.3,209.3,0.13,0,0,66.7,0.17,9.6,69.9,23.26,3.5,13.6,"2023-2024"
"922","FEN","BAY","5-6","Regular Season","Devin   Booker",24,9,2,5,40,0,1,0,5,6,83.3,2,4,6,0,1,1,0,1,0,7,16,"H","L",67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,0.75,7.3,123.3,0.12,0,0,33.3,1,7.8,52.1,13.7,3.8,9.1,"2023-2024"
"923","FEN","BAY","5-6","Regular Season","Nick  Weiler-Babb",26,5,1,2,50,1,2,50,0,0,NA,1,3,4,1,0,2,0,0,2,0,4,"H","L",67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,1.25,4.8,104.2,0.05,20.8,0.5,62.5,0,2.5,62.5,41.67,2.2,4.5,"2023-2024"
"924","FEN","BAY","5-6","Regular Season","Sylvain  Francisco",23,11,1,4,25,3,7,42.9,0,0,NA,0,1,1,5,1,0,0,0,3,1,9,"H","L",67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,1,10.6,103.8,0.1,47.2,Inf,50,0,8.5,50,0,4.5,0,"2023-2024"
"925","FEN","BAY","5-6","Regular Season","Carsen  Edwards",17,6,2,5,40,0,4,0,2,2,100,0,0,0,0,0,0,0,1,0,1,-1,"H","L",67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,0.55,9.5,63.2,-0.01,0,NA,22.2,0.22,0.5,30.4,0,5.5,0,"2023-2024"
"926","FEN","BAY","5-6","Regular Season","Nelson  Weidemann",3,0,0,1,0,0,1,0,0,0,NA,0,1,1,0,0,1,0,0,0,0,-2,"H","L",67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,0,2.9,0,-0.03,0,0,0,0,-2.1,0,34.48,9.5,0,"2023-2024"
"927","FEN","BAY","5-6","Regular Season","Niels  Giffey",5,0,0,0,NA,0,1,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,"H","L",67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,0,0,NA,-0.01,NA,NA,0,0,0,0,NA,1.9,4.5,"2023-2024"
"928","FEN","BAY","5-6","Regular Season","Freddie  Gillespie",16,4,2,6,33.3,0,0,NA,0,0,NA,3,2,5,0,0,0,1,1,3,1,3,"H","L",67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,67,41,29,12,20,6,9,12,11,25,36,5,9,4,22,63,0.67,2.9,137.9,0.01,0,NA,33.3,0,2.8,33.3,0,3.6,13.6,"2023-2024"
"929","BAS","PAN","5-7","Regular Season","Luca  Vildoza",10,3,0,0,NA,1,2,50,0,0,NA,0,1,1,0,0,1,0,0,0,0,2,"H","W",95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,1.5,2.9,103.4,0.01,0,0,75,0,1.3,75,34.48,2.6,0,"2023-2024"
"930","BAS","PAN","5-7","Regular Season","Kostas  Sloukas",26,12,2,5,40,1,5,20,5,6,83.3,1,3,4,7,2,2,0,0,2,3,16,"H","W",95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,0.75,13.1,91.6,0.08,53.4,3.5,35,0.6,11.5,47.5,15.27,4.9,3.3,"2023-2024"
"931","BAS","PAN","5-7","Regular Season","Kostas  Antetokounmpo",7,0,0,1,0,0,0,NA,0,0,NA,1,0,1,0,0,1,0,0,2,1,-2,"H","W",95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,0,1,0,-0.02,0,0,0,0,-1.8,0,100,2.5,3.3,"2023-2024"
"932","BAS","PAN","5-7","Regular Season","Marius  Grigonis",31,7,1,1,100,1,5,20,2,2,100,0,4,4,1,0,2,0,0,0,3,9,"H","W",95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,0.88,8.5,82.4,0.04,11.8,0.5,41.7,0.33,3.5,50.9,23.53,2.5,0,"2023-2024"
"933","BAS","PAN","5-7","Regular Season","Juan  Hernangomez",13,3,0,2,0,1,3,33.3,0,0,NA,2,0,2,0,0,0,0,0,0,1,2,"H","W",95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,0.6,2.9,103.4,0,0,NA,30,0,1.3,30,0,3.4,6.7,"2023-2024"
"934","BAS","PAN","5-7","Regular Season","Panagiotis  Kalaitzakis",1,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0,-1,"H","W",95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,NA,0,NA,-0.01,NA,NA,NA,NA,-0.4,NA,NA,0,0,"2023-2024"
"935","BAS","PAN","5-7","Regular Season","Kyle  Guy",20,13,3,3,100,2,4,50,1,1,100,0,1,1,1,0,0,1,0,3,1,12,"H","W",95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,1.62,7.1,183.1,0.07,14.1,Inf,85.7,0.14,10.6,87.4,0,3.3,0,"2023-2024"
"936","BAS","PAN","5-7","Regular Season","Aleksander  Balcerowski",5,2,1,1,100,0,0,NA,0,0,NA,1,2,3,0,0,1,0,0,2,0,2,"H","W",95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,2,1,200,0.01,0,0,100,0,1.2,100,100,3.5,3.3,"2023-2024"
"937","BAS","PAN","5-7","Regular Season","Jerian  Grant",28,9,3,6,50,1,3,33.3,0,1,0,1,2,3,4,2,0,0,1,3,2,10,"H","W",95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,0.9,8.1,111.1,0.06,49.4,Inf,50,0.11,8.8,47.7,0,3,3.3,"2023-2024"
"938","BAS","PAN","5-7","Regular Season","Mathias  Lessort",28,23,8,16,50,0,0,NA,7,8,87.5,7,7,14,1,0,2,2,1,4,7,31,"H","W",95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,0.96,13.9,165.5,0.13,7.2,0.5,50,0.5,20.1,58.9,14.39,6.7,23.3,"2023-2024"
"939","BAS","PAN","5-7","Regular Season","Konstantinos  Mitoglou",29,23,7,8,87.5,2,4,50,3,3,100,2,1,3,1,1,4,1,0,1,3,24,"H","W",95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,95,43,26,21,25,9,18,15,15,21,36,5,13,4,18,105,1.53,14.7,156.5,0.13,6.8,0.2,83.3,0.25,17.9,86.3,27.21,5.2,6.7,"2023-2024"
"940","PAN","BAS","5-7","Regular Season","Markus  Howard",29,22,6,8,75,2,7,28.6,4,5,80,0,2,2,3,2,4,0,0,3,7,21,"A","L",81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,1.1,20.4,107.8,0.12,14.7,0.8,60,0.33,13.8,64,19.61,6.8,0,"2023-2024"
"941","PAN","BAS","5-7","Regular Season","Sander  Raieste",22,2,1,4,25,0,2,0,0,0,NA,0,0,0,2,0,0,0,0,3,0,-4,"A","L",81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,0.33,5.8,34.5,-0.04,34.5,Inf,16.7,0,-1.6,16.7,0,2.5,0,"2023-2024"
"942","PAN","BAS","5-7","Regular Season","Tadas  Sedekerskis",29,9,4,5,80,0,0,NA,1,1,100,2,6,8,4,2,1,1,0,1,2,23,"A","L",81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,1.5,4.3,209.3,0.17,93,4,80,0.2,14.4,82.7,23.26,2.1,12.5,"2023-2024"
"943","PAN","BAS","5-7","Regular Season","Codi  Miller-McIntyre",28,2,1,3,33.3,0,5,0,0,0,NA,0,1,1,1,1,1,0,1,2,1,-5,"A","L",81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,0.25,8.6,23.3,-0.04,11.6,1,12.5,0,-3,12.5,11.63,3,0,"2023-2024"
"944","PAN","BAS","5-7","Regular Season","Maik  Kotsar",29,8,4,9,44.4,0,0,NA,0,0,NA,2,2,4,2,0,1,0,1,2,2,7,"A","L",81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,0.89,7.7,103.9,0.04,26,2,44.4,0,4.9,44.4,12.99,3.2,12.5,"2023-2024"
"945","PAN","BAS","5-7","Regular Season","Nico  Mannion",22,17,4,7,57.1,2,4,50,3,6,50,0,1,1,2,0,3,0,1,2,6,12,"A","L",81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,1,16,106.2,0.06,12.5,0.7,63.6,0.55,8.4,62.3,18.75,7,0,"2023-2024"
"946","PAN","BAS","5-7","Regular Season","Vanja  Marinkovic",23,17,4,6,66.7,3,6,50,0,0,NA,1,2,3,2,1,2,0,1,3,0,12,"A","L",81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,1.42,12.5,136,0.11,16,1,70.8,0,11.9,70.8,16,5.6,6.2,"2023-2024"
"947","PAN","BAS","5-7","Regular Season","Matthew  Costello",17,4,2,2,100,0,1,0,0,0,NA,3,6,9,0,1,0,1,0,5,0,9,"A","L",81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,81,44,25,12,26,7,8,16,8,20,28,7,12,2,21,75,1.33,0,Inf,0.06,NA,NA,66.7,0,6.3,66.7,NA,1.6,18.8,"2023-2024"
"948","BOL","VIL","5-8","Regular Season","Paris  Lee",29,8,0,4,0,1,2,50,5,5,100,0,1,1,10,4,1,0,2,1,4,18,"H","L",84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,0.73,8.8,90.9,0.11,113.6,10,25,0.83,14.1,48.8,11.36,3.2,0,"2023-2024"
"949","BOL","VIL","5-8","Regular Season","Joffrey  Lauvergne",24,14,4,9,44.4,2,2,100,0,0,NA,1,4,5,1,0,3,0,2,3,2,9,"H","L",84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,1.27,12.5,112,0.06,8,0.3,63.6,0,7.1,63.6,24,5.9,7.1,"2023-2024"
"950","BOL","VIL","5-8","Regular Season","Youssoupha  Fall",24,16,8,10,80,0,0,NA,0,0,NA,5,1,6,0,2,1,1,0,1,1,22,"H","L",84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,1.6,5.8,275.9,0.12,0,0,80,0,17.3,80,17.24,4.6,35.7,"2023-2024"
"951","BOL","VIL","5-8","Regular Season","David  Lighty",9,4,1,4,25,0,0,NA,2,2,100,0,0,0,1,0,1,0,0,2,1,0,"H","L",84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,0.67,5.6,71.4,-0.01,17.9,1,25,0.5,0.5,41,17.86,6.6,0,"2023-2024"
"952","BOL","VIL","5-8","Regular Season","Frank  Jackson",21,8,1,2,50,2,4,50,0,0,NA,0,1,1,3,0,3,0,1,2,1,4,"H","L",84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,1.33,8.6,93,0.03,34.9,1,66.7,0,3.6,66.7,34.88,4.3,0,"2023-2024"
"953","BOL","VIL","5-8","Regular Season","Mike  Scott",26,13,3,3,100,2,3,66.7,1,2,50,1,4,5,1,0,0,0,0,0,1,18,"H","L",84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,1.62,5.6,232.1,0.11,17.9,Inf,100,0.33,13,94.5,0,2.7,7.1,"2023-2024"
"954","BOL","VIL","5-8","Regular Season","Charles Lombahe Kahudi",22,4,1,2,50,0,0,NA,2,2,100,0,4,4,1,0,2,0,0,1,4,9,"H","L",84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,1,4.7,85.1,0.03,21.3,0.5,50,1,2.5,69.4,42.55,2.2,0,"2023-2024"
"955","BOL","VIL","5-8","Regular Season","Boris  Dallo",4,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,1,0,0,1,0,-3,"H","L",84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,0,1.9,0,-0.02,0,0,0,0,-2.1,0,52.63,5.1,0,"2023-2024"
"956","BOL","VIL","5-8","Regular Season","Edwin  Jackson",4,2,1,2,50,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"H","L",84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,0.67,2.3,87,0,0,NA,50,0.5,0.6,41,0,6.2,0,"2023-2024"
"957","BOL","VIL","5-8","Regular Season","Nando  de Colo",17,12,2,5,40,2,3,66.7,2,2,100,0,1,1,2,0,2,0,1,3,5,10,"H","L",84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,84,43,15,16,22,9,13,21,7,16,23,6,14,1,14,92,1.2,10.4,115.4,0.04,19.2,1,62.5,0.25,6.5,67.6,19.23,6.5,0,"2023-2024"
